event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",07c00213ec388e07,women's strawweight,1,KO/TKO,2,178,5.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",3d941525f5c623e3,welterweight,0,Decision - Unanimous,3,300,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",413a4c217ee0193f,light heavyweight,0,KO/TKO,1,127,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",7b53967f282a0d0a,featherweight,0,Decision - Unanimous,3,300,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",8cf4836e2b43c241,women's bantamweight,0,Submission,3,204,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",017c090e9e8d2957,lightweight,0,Decision - Unanimous,3,300,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",707cb14717df5960,women's flyweight,0,Decision - Unanimous,3,300,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",2b038a467a89c73c,welterweight,0,KO/TKO,3,253,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",1218cba28d4dce94,bantamweight,0,KO/TKO,2,289,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",0febad4c4a3d69fc,lightweight,0,Decision - Unanimous,3,300,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",c68e57c19c82d500,heavyweight,0,KO/TKO,1,135,3.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019/05/11,"Rio de Janeiro, Rio de Janeiro, Brazil",e4bbec619aa04dea,women's bantamweight,0,KO/TKO,3,48,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",3286d8406eff5c85,welterweight,0,Decision - Unanimous,3,300,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",721d870849de4a57,lightweight,0,Decision - Unanimous,3,300,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",80e68a6453e15ab9,welterweight,0,KO/TKO,2,78,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",f0ca713121289d24,middleweight,0,Decision - Unanimous,5,300,5.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",bcb697c4317f0997,bantamweight,0,Decision - Split,3,300,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",c2bcdcc472228768,lightweight,0,Submission,2,255,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",bda97d9a44a89d52,light heavyweight,0,Submission,2,217,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",3256d907f58af95e,heavyweight,0,Decision - Split,3,300,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",f08ccad48500eb2b,women's strawweight,0,Decision - Unanimous,3,300,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",c300085cc08357b5,women's strawweight,0,Decision - Unanimous,3,300,3.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",3b6c18a966a2cea4,lightweight,0,Submission,1,132,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",d401522de73b7bee,welterweight,0,Submission,4,227,5.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019/04/27,"Sunrise, Florida, USA",7c13de66ce543d84,welterweight,0,Decision - Split,3,300,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",083a6edd8bb21bc8,welterweight,0,KO/TKO,1,232,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",9fb9af6599d67b1d,middleweight,0,Decision - Unanimous,3,300,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",1f5178fe56c5423f,women's bantamweight,0,Decision - Unanimous,3,300,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",65c1ca715dfdbe05,lightweight,0,Decision - Unanimous,3,300,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",4fe799b4fa1afb76,women's featherweight,0,Submission,1,204,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",04c9ebe419195f8b,welterweight,0,KO/TKO,1,107,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",5782666ca117fa5b,lightweight,0,KO/TKO,2,131,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",031647c36d12788f,lightweight,0,Decision - Unanimous,3,300,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",476a6245b43f3119,featherweight,0,Submission,2,147,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",35f80e003d16a439,middleweight,0,Submission,3,241,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",f27e8d63f526d326,light heavyweight,0,KO/TKO,1,219,3.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019/05/18,"Rochester, New York, USA",115fa6f5f3e51bbb,featherweight,0,KO/TKO,3,109,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",a40c70d5a1a1be01,women's flyweight,0,Decision - Split,3,300,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",103a7d8c4f17714b,lightweight,0,Decision - Unanimous,3,300,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",2a2b00e9bfd089cc,heavyweight,0,KO/TKO,1,66,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",1b4374c9d7e5139c,featherweight,0,Decision - Unanimous,3,300,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",e458ace6a440b738,middleweight,0,Decision - Unanimous,3,300,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",d9a797f632686568,lightweight,0,Submission,2,190,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",0bc7e4852f75a06d,heavyweight,0,KO/TKO,2,195,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",56f984ac83fb34cc,light heavyweight,0,KO/TKO,1,44,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",75bc89630027c601,lightweight,0,KO/TKO,1,86,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",23ba354e606df0ac,welterweight,0,Decision - Unanimous,3,300,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",feaf740e3ae53b7c,featherweight,0,Decision - Split,3,300,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",73eff675e2aae30c,lightweight,0,Decision - Unanimous,5,300,5.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",3011439ecaf74180,women's bantamweight,0,KO/TKO,2,142,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",a6cc776330194937,middleweight,0,Decision - Unanimous,3,300,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",e6b2d6d33968c66c,bantamweight,0,Decision - Unanimous,3,300,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",ad59540382d5b7f6,middleweight,0,Decision - Unanimous,3,300,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",003c84fc7c3fa028,welterweight,0,Decision - Unanimous,3,300,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",a3731057c8775716,featherweight,0,Submission,3,196,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",e939acbd9894c686,heavyweight,0,KO/TKO,1,50,3.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019/04/20,"Saint Petersburg, Saint Petersburg, Russia",470a3c1b89504258,heavyweight,0,KO/TKO,1,285,5.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",c936527df280b8b4,bantamweight,0,Decision - Unanimous,3,300,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",0bc354fbb6e99ab6,heavyweight,0,Decision - Unanimous,3,300,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",9532ebf4d9405e65,heavyweight,0,Decision - Unanimous,3,300,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",eb096b0196a7ff65,flyweight,0,Decision - Unanimous,3,300,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",56ae02578b1163ee,welterweight,0,KO/TKO,2,295,5.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",3812b265afd78186,featherweight,0,Decision - Unanimous,3,300,3.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019/05/04,"Ottawa, Ontario, Canada",16a05f3c4a765f65,bantamweight,0,Decision - Unanimous,3,300,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",55b53fdad307b708,women's flyweight,0,KO/TKO,2,181,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",721b23d896a44e2e,featherweight,0,Decision - Unanimous,3,300,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",ced0e31df74f27d6,lightweight,0,Decision - Unanimous,3,300,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",971b3d35c302cf8f,bantamweight,0,KO/TKO,1,85,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",8d70694ceeb0dc9a,women's flyweight,0,Decision - Unanimous,3,300,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",0f9679fda36f7f41,women's strawweight,0,Submission,1,264,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",0717bc30025f3656,bantamweight,0,Decision - Unanimous,3,300,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",b309cdde35310875,lightweight,0,KO/TKO,1,150,5.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",1d8ee477e682a8fc,light heavyweight,0,Submission,3,260,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",b70e72f23446520a,women's strawweight,0,Decision - Unanimous,3,300,3.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019/03/23,"Nashville, Tennessee, USA",469fba0129c95278,flyweight,0,Decision - Unanimous,3,300,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",a0163cdde4ec785d,middleweight,0,Submission,1,49,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",5c70b175f08ca141,featherweight,0,KO/TKO,3,254,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",818b55b087013e64,featherweight,0,Decision - Unanimous,3,300,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",f5a038c18f7a44fc,women's strawweight,0,Decision - Unanimous,3,300,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",6173056f0e080ca6,featherweight,0,Decision - Unanimous,3,300,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",b695fc80bd538172,women's flyweight,0,Decision - Unanimous,3,300,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",93a081342561d0c3,bantamweight,0,Decision - Unanimous,3,300,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",b7ff74563d034519,lightweight,0,KO/TKO,1,172,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",3db15d45e8490c22,bantamweight,0,Decision - Unanimous,3,300,3.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019/03/30,"Philadelphia, Pennsylvania, USA",7dc3ada8f2135477,middleweight,0,Decision - Split,3,300,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",e0d92694d8a2d38b,light heavyweight,0,Decision - Unanimous,3,300,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",7dc87736c304b3dd,welterweight,0,Decision - Split,3,300,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",87126427cfcaee52,interim lightweight,1,Decision - Unanimous,5,300,5.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",d22c19fd92426567,light heavyweight,0,Submission,2,150,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",c6b040021b4ceb0f,flyweight,0,KO/TKO,1,178,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",9bfda7c26578aaac,interim middleweight,1,Decision - Unanimous,5,300,5.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",31b283a5559ad44d,lightweight,0,Decision - Unanimous,3,300,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",2456c4550c26e5e8,bantamweight,0,KO/TKO,1,25,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",8da5849a6e7307bf,bantamweight,0,Decision - Unanimous,3,300,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",79da0eacafb22f86,bantamweight,0,Submission,2,72,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",bf719cf83cab229b,welterweight,0,Decision - Majority,3,300,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",5b9f545890407976,light heavyweight,1,Decision - Unanimous,5,300,5.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",75e580d5ea37c519,women's flyweight,0,Decision - Unanimous,3,300,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",97dabff880f33202,welterweight,0,Submission,1,200,3.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019/04/13,"Atlanta, Georgia, USA",23fd92555246d61e,welterweight,0,Decision - Unanimous,3,300,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",ec149b086b0e7fac,women's strawweight,0,Decision - Unanimous,3,300,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",851645c373f50e16,welterweight,1,Decision - Unanimous,5,300,5.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",39fa341fb9161d6f,bantamweight,0,KO/TKO,1,292,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",7adaf85915993137,light heavyweight,0,KO/TKO,1,36,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",3744d4cdaa6b242b,bantamweight,0,Decision - Unanimous,3,300,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",e3826e06d68ed4af,welterweight,0,KO/TKO,2,253,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",bac3ac8d7330d05d,featherweight,0,Decision - Unanimous,3,300,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",7a26c9407ef64e10,middleweight,0,KO/TKO,1,38,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",8adc6266a7c2fd40,women's bantamweight,0,KO/TKO,1,109,3.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019/03/02,"Las Vegas, Nevada, USA",0405e4446e8f239a,women's strawweight,0,Decision - Split,3,300,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",a212e4c197983ad1,lightweight,0,Decision - Unanimous,3,300,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",354425c41008a01f,women's strawweight,0,Decision - Unanimous,3,300,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",c8bc7e668ffffc7c,featherweight,0,Submission,1,126,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",01983cba42704c49,heavyweight,0,KO/TKO,1,26,5.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",1521f94cafdfd783,welterweight,0,KO/TKO,3,294,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",0d698108c5f5d1d6,bantamweight,0,Submission,1,189,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",0a4247ba4ae1cca5,featherweight,0,Decision - Unanimous,3,300,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",bdeca00572419011,women's flyweight,0,Decision - Unanimous,3,300,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",58e21d505c082a9e,bantamweight,0,Decision - Unanimous,3,300,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",710c7f8c7dc2af46,welterweight,0,Submission,1,155,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",7fec3b1ec923ad24,bantamweight,0,KO/TKO,2,61,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",aeb0322f619213b1,welterweight,0,KO/TKO,1,290,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",f96f719ad667dd96,lightweight,0,Decision - Unanimous,3,300,3.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019/02/17,"Phoenix, Arizona, USA",a9184def876faec6,women's strawweight,0,Submission,1,61,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",4b1606ab1893c242,heavyweight,0,Decision - Unanimous,3,300,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",9cfad21ef1911728,lightweight,0,Submission,2,281,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",51808d929c84b8ae,welterweight,0,Decision - Unanimous,3,300,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",1b1792afe4457e83,heavyweight,0,KO/TKO,2,118,5.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",aaad7e29825b3264,middleweight,0,Decision - Unanimous,3,300,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",ddcfa590f4644240,featherweight,0,Decision - Unanimous,3,300,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",b776b08e2cc6aa0c,heavyweight,0,Decision - Split,3,300,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",583f2c3cd0e2385b,welterweight,0,KO/TKO,1,214,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",6c9bf1d285cf5dd4,lightweight,0,Decision - Unanimous,3,300,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",858696528ab7035a,bantamweight,0,Submission,1,198,3.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019/03/09,"Wichita, Kansas, USA",fb34734f84d0a14d,women's bantamweight,0,Decision - Unanimous,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",c6dd17ab89437805,welterweight,0,KO/TKO,2,185,5.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",826fb989c0e6208e,light heavyweight,0,Decision - Split,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",e068f14acd47ed69,welterweight,0,Decision - Split,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",8a8190f3f71408a4,welterweight,0,Submission,3,157,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",437c6e18f41287f1,middleweight,0,Decision - Split,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",40687c9412e0c279,bantamweight,0,Submission,2,166,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",44ab00737c3fb890,lightweight,0,Decision - Unanimous,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",8cc4c597aecbfef5,featherweight,0,Decision - Unanimous,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",6ada4f4286e4261d,light heavyweight,0,Decision - Unanimous,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",bcef35d6e0964f01,featherweight,0,Submission,1,77,3.0
b5882371e2a3900d,UFC 234: Adesanya vs. Silva,2019/02/09,"Melbourne, Victoria, Australia",4eb91cfc892a108e,middleweight,0,Decision - Unanimous,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",a2f4acc81f7886a2,women's flyweight,0,Decision - Unanimous,3,300,3.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019/03/16,"London, England, United Kingdom",9763e27bf80abe42,featherweight,0,KO/TKO,2,282,3.0
b5882371e2a3900d,UFC 234: Adesanya vs. Silva,2019/02/09,"Melbourne, Victoria, Australia",aa71cf96ba4e5a36,lightweight,0,Submission,1,295,3.0
b5882371e2a3900d,UFC 234: Adesanya vs. Silva,2019/02/09,"Melbourne, Victoria, Australia",fd1854062406d287,women's flyweight,0,Submission,2,157,3.0
b5882371e2a3900d,UFC 234: Adesanya vs. Silva,2019/02/09,"Melbourne, Victoria, Australia",5ff8463edf8155c0,lightweight,0,KO/TKO,1,233,3.0
b5882371e2a3900d,UFC 234: Adesanya vs. Silva,2019/02/09,"Melbourne, Victoria, Australia",e4862c4f20117cb8,light heavyweight,0,KO/TKO,1,169,3.0
b5882371e2a3900d,UFC 234: Adesanya vs. Silva,2019/02/09,"Melbourne, Victoria, Australia",069e3e704cbf6337,bantamweight,0,Decision - Unanimous,3,300,3.0
b5882371e2a3900d,UFC 234: Adesanya vs. Silva,2019/02/09,"Melbourne, Victoria, Australia",51db35a3cf225bda,flyweight,0,Decision - Split,3,300,3.0
