id,name,nick_name,wins,losses,draws,height,weight,reach,stance
2b4faacc16d66898,Eiji Mitsuoka,,18,9,2,170.18,65.77,,Southpaw
a2ccf35a88346a91,Erick Gonzalez,The Ghost Pepper,14,8,0,180.34,70.31,190.5,Orthodox
d512d9f204059f57,Joe Riggs,Diesel,44,17,0,182.88,83.91,177.8,Southpaw
a54fc2d6fc224dc3,Jamie Varner,,21,11,1,172.72,70.31,180.34,Orthodox
10f3ba6cd2f44a97,Dominick Cruz,The Dominator,24,4,0,172.72,61.23,172.72,Orthodox
0bc697c5936a2d0a,Trevor Peek,,9,3,0,175.26,65.77,177.8,Switch
8f4eeaf7a0df7c1a,Teemu Packalen,Pacu,8,3,0,185.42,70.31,190.5,Orthodox
d28dee5c705991df,Stipe Miocic,,20,5,0,193.04,108.86,203.2,Orthodox
2f3f12002564bb55,Steve Bruno,Hollywood,15,6,0,177.8,77.11,,Orthodox
60029bcf496bd707,Soa Palelei,The Hulk,22,5,0,193.04,120.2,205.74,Orthodox
5b03b61f9d90125e,Morgan Charriere,The Last Pirate,21,11,1,172.72,65.77,175.26,Orthodox
d25b93992f285953,TJ O'Brien,The Spider,20,8,0,187.96,70.31,,Orthodox
c7e9d15cfce52f1d,Tim Lajcik,The Bohemian,7,6,1,185.42,102.06,,Orthodox
175852708cb55776,Cristina Stanciu,Barbie,5,2,0,160.02,52.16,,Orthodox
9014c02eff8b3d62,Carlos Ulberg,Black Jag,13,1,0,193.04,92.99,195.58,Orthodox
c32fb8c0f6471a4d,Mirko Filipovic,Cro Cop,35,11,2,187.96,104.33,185.42,Southpaw
2b6fc1c02736833d,Umar Nurmagomedov,,18,1,0,172.72,61.23,175.26,Orthodox
203c957eac95dd87,Hyun Gyu Lim,The Ace,13,7,1,190.5,77.11,195.58,Orthodox
a780d16cf7eed44d,Lucio Linhares,,19,8,0,187.96,83.91,,Orthodox
d10b35152277cf98,James Toney,Lights Out,0,1,0,175.26,99.79,,Orthodox
09c44b317c98bf96,David Velasquez,Little,10,10,0,165.1,65.77,,Orthodox
65cdf4ec31143d86,Vinicius Salvador,,14,7,0,170.18,61.23,177.8,Southpaw
714e1e0681ddb703,Derrick Krantz,D-Rock,22,12,0,177.8,77.11,182.88,Orthodox
5b5307450405abf0,Rick Story,The Horror,19,9,0,175.26,77.11,180.34,Southpaw
80d8aed0ca9b00f3,Montana De La Rosa,,13,9,1,170.18,56.7,172.72,Orthodox
681399317dbf4701,Uros Medic,The Doctor,10,3,0,185.42,77.11,180.34,Southpaw
6c7e25571490aa3b,George Sullivan,The Silencer,17,7,0,182.88,77.11,185.42,Orthodox
3920d0cc288f9b0d,Francisco Prado,,12,3,0,177.8,77.11,175.26,Orthodox
b1a3e0aca758b322,Derek Brunson,The One,23,9,0,185.42,83.91,195.58,Southpaw
8b1ed83b02303075,Taylor Lapilus,Double Impact,21,4,0,167.64,61.23,185.42,Southpaw
9310418684bc896f,Pawel Pawlak,,12,3,0,182.88,77.11,185.42,Orthodox
013da757877044a2,Joe Brammer,The South Side Strangler,7,3,1,172.72,70.31,,Orthodox
a17322f99ddfd8e9,Bristol Marunde,,16,10,0,185.42,77.11,190.5,Orthodox
28f62d866c59c709,Waylon Lowe,,16,7,0,170.18,65.77,,Southpaw
78863e4a28204a6b,Justin Frazier,The Grizzly Bear,10,3,0,182.88,120.2,190.5,Southpaw
cbf94e4c4af4ff6d,Nate Loughran,,11,2,0,187.96,83.91,,Orthodox
bebb4ae55ac2bf6f,Chris Fishgold,,18,4,1,172.72,65.77,172.72,Orthodox
232c582f29f8f65e,Gegard Mousasi,,42,6,2,187.96,83.91,193.04,Orthodox
ccba80d4820ef557,Gabe Ruediger,Godzilla,18,8,0,177.8,70.31,,Orthodox
0941df56f6ac954b,Johny Hendricks,Bigg Rigg,18,8,0,175.26,83.91,175.26,Southpaw
e4faa79383c9f214,Ernesta Kareckaite,Heavy-Handed,6,1,1,175.26,56.7,180.34,Orthodox
ce6065baef021cf3,Ikuhisa Minowa,Minowaman,60,42,8,175.26,82.1,,Orthodox
3d5b1ce6097dbb49,Augusto Mendes,Tanquinho,6,2,0,167.64,61.23,165.1,Orthodox
cac08b8685387ca5,James McSweeney,The Hammer,15,15,0,193.04,104.33,195.58,Switch
5d1b7e3dd9e11074,Manel Kape,StarBoy,21,7,0,165.1,56.7,172.72,Southpaw
2a6f8136da1e52c0,Koji Kitao,,1,2,0,200.66,158.76,,Southpaw
f41b9f5efc7162d6,Jamal Pogues,,11,5,0,190.5,92.99,195.58,Orthodox
a8e6a69796280f17,Nate Marquardt,The Great,35,19,2,182.88,83.91,187.96,Orthodox
12585614e0ed2626,Nick Maximov,,8,2,0,182.88,83.91,193.04,Southpaw
21b5c82c1b89dab1,Yusaku Kinoshita,,6,3,0,182.88,77.11,180.34,Southpaw
6e0273f9478be71e,Kenny Robertson,,15,5,0,177.8,77.11,187.96,Orthodox
9256f591b30c073e,Felipe Lima,Jungle Boy,14,2,0,167.64,61.23,172.72,Orthodox
901cddcbfa079097,Will Campuzano,,14,6,0,175.26,56.7,177.8,Orthodox
4c7781da8c6cae93,Ryan LaFlare,,14,3,0,185.42,77.11,187.96,Southpaw
13a0275fa13c4d26,Jared Cannonier,The Killa Gorilla,18,8,0,180.34,83.91,195.58,Switch
8fa2b06572365321,Marcus Jones,The Darkness,4,2,0,198.12,120.2,,Orthodox
6c011be66326ad97,Bruno Korea,,7,3,0,167.64,61.23,165.1,
253076a23d03dcd0,Allan Nascimento,Puro Osso,21,6,0,172.72,56.7,175.26,Orthodox
d8022d5526b1d937,Chad Reiner,The Grinder,33,18,0,180.34,77.11,,Orthodox
df2cf66d8c0123db,Noe Hernandez,,5,5,0,,,,Orthodox
443f60bec7c3c3d5,Michael McBride,,8,3,0,185.42,70.31,,Orthodox
5dd180c8b3196786,Gloria de Paula,Glorinha,6,5,0,165.1,52.16,170.18,Orthodox
dccb63727f2f5f74,Matt Frevola,The SteamRolla,11,5,1,175.26,70.31,180.34,Orthodox
a54a35a670d8e852,Andre Roberts,The Chief,14,2,1,187.96,156.49,,Orthodox
2cd428e9606856fd,Jairzinho Rozenstruik,Bigi Boy,15,6,0,187.96,109.77,198.12,Orthodox
69898645d600abdb,Rodolfo Bellato,Trator,12,2,1,190.5,92.99,190.5,Orthodox
ef44e4ea9050f2ea,Te Edwards,,6,3,0,172.72,70.31,182.88,Orthodox
80daefbed11ce998,Alejandro Perez,Turbo,23,9,1,167.64,61.23,170.18,Orthodox
51b0bb73a1da34bc,Mike Ciesnolevicz,,19,4,0,182.88,106.59,,Orthodox
fbf0947399d14323,Ken Stone,,11,4,0,172.72,61.23,180.34,Southpaw
3974fa35c917af1d,Ricardo Lamas,The Bully,20,8,0,172.72,65.77,180.34,Orthodox
ef7fa30364cbe7f2,Hatsu Hioki,,29,10,2,180.34,65.77,185.42,Orthodox
d1152823307d7e7c,Rameau Thierry Sokoudjou,The African Assassin,18,18,0,177.8,92.99,198.12,Orthodox
d897897060f10a3a,Rich Franklin,Ace,29,7,0,185.42,83.91,193.04,Southpaw
51018a31ddf31eb2,Molly McCann,Meatball,14,8,0,162.56,52.16,157.48,Orthodox
6d68c1afe954f121,Ode Osbourne,The Jamaican Sensation,13,8,0,170.18,56.7,185.42,Southpaw
d0c29452d3272603,Dan Miller,,14,8,0,185.42,83.91,187.96,Orthodox
01daf32100ed7517,Koji Oishi,,25,10,10,172.72,77.11,,Orthodox
d0e50a3d1b250708,Andre Soukhamthath,The Asian Sensation,13,8,0,175.26,61.23,177.8,Orthodox
76ee3d666c648f6b,Charles Byrd,Kid Dynamite,10,7,0,177.8,83.91,185.42,Orthodox
9eef6584fab21fbb,Cindy Dandois,Battlecat,8,3,0,170.18,61.23,,Orthodox
6dd758d34da8d254,Ron Stallings,The Choir Boy,14,8,0,187.96,77.11,190.5,Southpaw
b19fc66613dc75b9,Chris Brennan,The Westside Strangler,21,13,1,172.72,77.11,,Orthodox
e9213f53ddeca978,Dhiego Lima,,17,9,0,187.96,77.11,190.5,Orthodox
3dd92ff9fb0412b3,Ali Bagautinov,Puncher,15,6,0,162.56,56.7,165.1,Orthodox
b4537562f88ac582,Khalid Taha,The Warrior,13,5,0,165.1,61.23,175.26,Orthodox
31ef8b67e13495b3,Tecia Pennington,Tiny Tornado,15,7,0,154.94,52.16,152.4,Orthodox
fc08099550072fe4,Waldo Cortes-Acosta,Salsa Boy,14,1,0,193.04,117.93,198.12,Orthodox
96428b9e9bd048ea,Luke Sanders,Cool Hand,13,5,0,167.64,61.23,170.18,Southpaw
c7c39e2fb70248b3,Chad Anheliger,The Monster,13,8,0,167.64,61.23,162.56,Orthodox
6d38e41efa47a72d,Jordan Vucenic,The Epidemic,13,4,0,177.8,70.31,185.42,Orthodox
1a1a4d7a29041d77,Colin Robinson,Big C,10,12,0,193.04,110.22,,Orthodox
38c5817ade8a8014,Ivana Petrovic,,7,3,0,172.72,56.7,177.8,Southpaw
5fceb45939fc0c8a,Tom Niinimaki,Stoneface,22,8,1,175.26,65.77,175.26,Orthodox
7a39bbac8cc0fa70,Gasan Umalatov,Cobra,17,4,2,180.34,77.11,180.34,Orthodox
4c2d90e335e6df19,Alexis Davis,,21,11,0,167.64,61.23,172.72,Orthodox
5e84a859c6a82288,Michel Quinones,El Capo,8,3,0,177.8,70.31,185.42,Orthodox
2efbc83a6b9b7f86,Tai Bowden,,1,1,0,180.34,104.33,,
65ddc8a9ac4e8531,Keita Nakamura,K-Taro,34,10,2,180.34,77.11,185.42,Southpaw
87f3bbf52e6c9dc9,Daniel Spohn,Dragon,15,6,0,193.04,92.99,200.66,Southpaw
a8c9d16fe2a14d72,CM Punk,,0,1,0,185.42,77.11,185.42,Orthodox
6256b2b1562cb8e1,James Vick,The Texecutioner,13,5,0,190.5,70.31,193.04,Orthodox
595db60957de51d3,Michel Pereira,Demolidor,31,13,0,185.42,83.91,185.42,Orthodox
7f955f71fa2ce7ac,Alessio Sakara,Legionarius,19,11,0,182.88,83.91,182.88,Orthodox
a20f234df70f2182,Ji Yeon Kim,Firefist,9,7,2,170.18,56.7,182.88,Orthodox
b7d524c77c27389b,Marcus Davis,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw
2244d9a2b64b8c3b,Hannah Cifers,Shockwave,10,7,0,154.94,52.16,157.48,Orthodox
5abf827d62f98fee,Clifford Starks,,13,3,0,182.88,83.91,198.12,Orthodox
e7bba7ce4d6c7b07,Casey Kenney,,16,4,1,170.18,61.23,172.72,Southpaw
2676b28836a5a836,Benson Henderson,Smooth,24,7,0,175.26,77.11,177.8,Southpaw
aee8eecfc4bfb1e7,Bobby Southworth,,10,6,0,187.96,92.99,,Orthodox
56f7d7ee06be4aab,Zac Pauga,The High Chief,7,3,0,187.96,92.99,193.04,Orthodox
e363b21261814830,Marcos Vinicius,Vina,23,11,1,175.26,56.7,,Orthodox
a4dc47001f202bcd,Rodrigo de Lima,Monstro,8,3,1,170.18,70.31,,Orthodox
239d8e5359022f3b,Kevin Vallejos,El Chino,15,1,0,170.18,65.77,172.72,Switch
49d2a08964c5eb11,Nursulton Ruziboev,Black,36,9,2,195.58,83.91,193.04,Orthodox
72f890c5d421e705,Matheus Camilo,Jaguar,9,3,0,177.8,70.31,175.26,Orthodox
bf7ad5628363eec9,Cody Stamann,The Spartan,21,8,1,167.64,61.23,162.56,Orthodox
7c7332319c14094c,Marlon Vera,Chito,23,10,1,172.72,61.23,177.8,Switch
a85998eb79650b2c,Wes Combs,The Soldier,20,6,0,187.96,92.99,,Orthodox
140567899d98978a,Robelis Despaigne,The Big Boy,5,2,0,200.66,120.2,213.36,Orthodox
3236bf606fe9fa5b,Travis Browne,Hapa,18,7,1,198.12,115.67,200.66,Orthodox
e9e7e1c8ff289e1b,Humberto Brown Morrison,,4,6,0,177.8,65.77,,
1ed32eaaba9ffe10,Jumabieke Tuerxun,The Wild Wolf,19,4,1,170.18,61.23,,Orthodox
bf41b5131545da12,Crafton Wallace,Blaze,18,6,1,182.88,83.91,,Orthodox
760a55d5b6098cbe,Carlos Candelario,The Cannon,8,3,0,172.72,56.7,172.72,Southpaw
64d47ef881a437a4,Cesar Almeida,Cesinha,7,1,0,185.42,83.91,187.96,Orthodox
e87a13e02c01331d,Ali AlQaisi,The Royal Fighter,8,5,0,167.64,61.23,172.72,Orthodox
219a254e15d60135,Tim Hague,The Trashing Machine,21,13,0,193.04,117.93,193.04,Orthodox
312f7d7b2b2f7de4,Djorden Santos,Shakur,10,2,0,182.88,83.91,190.5,Orthodox
2e19380f34871c6a,Dominick Reyes,The Devastator,15,4,0,193.04,92.99,195.58,Southpaw
fe2babf95de24fb1,Raul Rosas Jr.,El Nino Problema,11,1,0,175.26,61.23,170.18,Switch
5d7bdab5e03e3216,CB Dollaway,The Doberman,17,9,0,187.96,83.91,193.04,Orthodox
c7be22a47a58365a,Christina Marks,,8,9,0,170.18,56.7,175.26,Orthodox
7b143a54451263d9,Paul Sass,,14,2,0,182.88,70.31,185.42,Orthodox
56bc9ccb609df534,Chuck O'Neil,Cold Steel,17,9,0,187.96,77.11,,
3ec1e4ba98c9c85a,JC Cottrell,,17,5,0,175.26,70.31,,Orthodox
f1175ea3aafbf351,Hu Yaozong,Totoro,3,3,0,190.5,83.91,182.88,Orthodox
d6285cba1d1052e0,Bojan Mihajlovic,,10,6,0,180.34,92.99,185.42,Orthodox
8a1f3b5c526cd6e6,Daniel Rodriguez,D-Rod,19,5,0,185.42,77.11,187.96,Southpaw
be9bdec19b7e9ffe,Austen Lane,,13,7,0,198.12,111.13,203.2,Orthodox
e17ac6410c8377f4,Bartosz Fabinski,The Butcher,15,5,0,182.88,77.11,190.5,Orthodox
3e514f437c51ce0a,Steven Graham,,2,1,0,185.42,131.54,,Orthodox
e4a47b07044ddd72,Ignacio Bahamondes,La Jaula,17,6,0,190.5,70.31,190.5,Orthodox
7339d340aa2889cb,Kyle Noke,,22,10,1,185.42,77.11,193.04,Southpaw
1ff9589f9065a9ed,Frank Mir,,18,11,0,190.5,119.75,200.66,Southpaw
6014d25e73b669c9,Keiichiro Yamamiya,,45,35,10,180.34,83.91,,Southpaw
cd85b48dc880fabd,Horacio Gutierrez,The Punisher,4,3,0,177.8,65.77,,
9508cc6184cb2450,Eric McConico,,9,3,1,182.88,83.91,195.58,Southpaw
1e327b281ef6a745,Adlan Amagov,Borz,14,2,1,187.96,77.11,193.04,Orthodox
598a58db87b890ee,Kevin Rosier,,2,6,0,193.04,124.74,,Orthodox
ad56b3f00ca38dfd,Mark Godbeer,The Hand Of,13,4,0,193.04,108.86,195.58,Orthodox
4d74641fac830182,Brad Gumm,,10,6,1,180.34,77.11,,Orthodox
59279a7c978f7da0,Al Iaquinta,Raging,14,7,1,177.8,70.31,177.8,Orthodox
7a15f3694c5cbc02,John Alessio,The Natural,35,17,0,177.8,70.31,182.88,Orthodox
d5ed14b2153c6ed2,Semmy Schilt,Hightower,26,14,1,208.28,120.2,,Orthodox
eb70e786bbdf1d16,Yanis Ghemmouri,The Desert Warrior,12,3,0,175.26,61.23,175.26,Orthodox
a0e6753c42698f13,Omar Morales,Venezuelan Fighter,11,4,0,180.34,70.31,185.42,Orthodox
bc3ec52ef70fc155,Ryan Jimmo,The Big Deal,19,5,0,185.42,92.99,185.42,Orthodox
e5d03e4d966126bd,Jason High,The Kansas City Bandit,21,6,0,172.72,70.31,185.42,Southpaw
c9587d81e1d33925,Jerome Rivera,Renegade,10,6,0,177.8,56.7,182.88,Southpaw
5dfe71ade71f3a4b,Rosi Sexton,The Surgeon,13,5,0,160.02,61.23,,Orthodox
234f3767ff0e5701,Kendall Grove,Da Spyder,23,17,0,198.12,83.91,200.66,Orthodox
5b2325cd70dbe2ea,Talita Bernardo,,6,4,0,162.56,61.23,172.72,Orthodox
d2a9be6bf2de624c,Robert Drysdale,,7,0,0,190.5,92.99,,Orthodox
841695e02c99a521,Mansur Abdul-Malik,,9,0,0,187.96,83.91,203.2,Orthodox
b7ad576b8ae115e6,Mike Rhodes,Biggie,10,5,0,185.42,77.11,187.96,Orthodox
70e1f8a821b72c8b,Jimmy Crute,,12,4,2,187.96,92.99,187.96,Orthodox
b72a60a0cadff408,Louis Gaudinot,Goodnight,8,4,0,160.02,56.7,160.02,Orthodox
d3fa5c5955397532,Grigory Popov,,13,3,0,170.18,61.23,172.72,Switch
470fedbc8563ac47,Daniel Omielanczuk,,19,8,1,182.88,112.04,187.96,Southpaw
729d4bd5a6cd0a97,Lauren Murphy,Lucky,16,7,0,165.1,56.7,170.18,Orthodox
1ebe20ebbfa15e29,Zhang Weili,Magnum,26,3,0,162.56,52.16,160.02,Switch
d3f89fa685bd8420,Austin Bashi,,13,1,0,167.64,65.77,177.8,Orthodox
84512339473dd300,Steven Koslow,Obi Won Shinobi The Pillow,6,1,0,170.18,56.7,175.26,Switch
cdadae5363b66eef,Francisco Figueiredo,Sniper,13,5,1,167.64,56.7,172.72,Southpaw
64959f90b6dd9759,Brock Jardine,The Machine,12,6,0,180.34,77.11,,Orthodox
0e31bfd26cc8c503,Chris Liguori,,15,10,0,175.26,83.91,,Orthodox
d26934530dc5b248,Gilbert Aldana,El Peligro,6,2,0,185.42,113.4,,Orthodox
cbb682f5fcc44bfc,Anthony Pettis,Showtime,24,10,0,177.8,70.31,182.88,Orthodox
a817e238b2747404,Dylan Budka,The Mindless Hulk,7,5,0,182.88,83.91,190.5,Switch
3e61082025db8137,Yosdenis Cedeno,Pink Panther,10,6,1,172.72,70.31,175.26,Orthodox
977081bc01197656,Scott Ferrozzo,The Pitbull,4,2,0,180.34,146.51,,Orthodox
009341ed974bad72,Jiri Prochazka,,31,5,1,190.5,92.99,203.2,Orthodox
07047eb7d17fb0a2,Daria Zhelezniakova,Iron Lady,10,2,0,175.26,61.23,172.72,Orthodox
4959f10a62f3fec3,Cheyanne Vlismas,The Warrior Princess,7,3,0,160.02,52.16,160.02,Switch
ec13c393d029297d,Kaue Fernandes,,10,2,0,175.26,70.31,185.42,Orthodox
64a50dad704d1d49,Edson Barboza,Junior,24,12,0,180.34,70.31,190.5,Orthodox
49a74b9fb2e45fdf,Neil Seery,2Tap,16,13,0,162.56,56.7,162.56,Orthodox
f2477cf43c4975cc,Jonathan Martinez,Dragon,19,6,0,172.72,61.23,177.8,Southpaw
2c6e81426dd7573c,Jack May,The Outlaw,9,3,0,203.2,115.67,,Switch
09f579be4520394a,Diego Rivas,Pitbull,10,2,0,172.72,65.77,175.26,Orthodox
da0995f19b749cfa,Mark Madsen,The Olympian,12,2,0,172.72,70.31,182.88,Orthodox
c07efc18b231f170,Jordan Rinaldi,All Day,14,7,0,177.8,65.77,182.88,Orthodox
738acab0c6934dd8,Dmitri Stepanov,,0,1,0,190.5,98.43,,Orthodox
f1ab6f37492c630a,Carli Judice,Crispy,4,2,0,170.18,56.7,172.72,Southpaw
2b074403b7c6cdb4,Thomas Almeida,Thominhas,22,5,0,170.18,65.77,177.8,Southpaw
0871254cd790c250,Tommy Hayden,Wild Card,11,3,0,175.26,65.77,,Southpaw
78d48d3874dacafd,Azunna Anyanwu,Zulu,14,5,0,185.42,113.85,,Orthodox
18e8b7070228e728,Darrell Horcher,The Saint,13,4,0,177.8,70.31,177.8,Southpaw
40d8b74488743800,Carlton Minus,Clutch,10,3,0,177.8,77.11,190.5,Orthodox
ab2a4b5e04dc5fe9,Alvin Hines,Goozie,7,1,0,187.96,120.2,187.96,Orthodox
8a8a84b743ae7699,Dennis Hallman,Superman,53,20,2,175.26,70.31,182.88,Orthodox
2c9d00968f818270,Hakeem Dawodu,Mean,13,4,1,172.72,65.77,185.42,Orthodox
2aa49b3766a59bcd,Jordan Mein,Young Gun,31,12,0,182.88,77.11,185.42,Orthodox
257b0c8d6f199895,Impa Kasanganay,Tshilobo,9,2,0,180.34,77.11,190.5,Orthodox
cc6f9d1e89f3449a,Manvel Gamburyan,The Anvil,15,10,0,165.1,61.23,170.18,Orthodox
4b93a88f3b1de35b,Michael Chandler,Iron,23,10,0,172.72,70.31,180.34,Orthodox
a68575214ecad140,SeungWoo Choi,Sting,11,8,0,182.88,65.77,187.96,Orthodox
853eb0dd5c0e2149,Kai Kara-France,Don't Blink,25,12,0,162.56,56.7,175.26,Orthodox
17cb6d8e8187f304,Nyamjargal Tumendemberel,Art of Knockout,8,1,0,170.18,56.7,180.34,Orthodox
323d4ca260dfa0ba,Esteban Ribovics,El Gringo,14,2,0,177.8,70.31,175.26,Orthodox
c7d297714d9ab1a4,Marion Reneau,The Belizean Bruiser,9,8,1,167.64,61.23,172.72,Orthodox
7ff97850e8c32bda,Glover Teixeira,,33,9,0,187.96,92.99,193.04,Orthodox
f4d92416da98804b,Bassil Hafez,The Habibi,9,4,1,180.34,77.11,182.88,Orthodox
3aa794cbe1e3484b,Josh Copeland,Cuddly Bear,12,4,0,185.42,120.2,,Orthodox
e00a3dee329a51f7,Jamall Emmers,Pretty Boy,21,8,0,177.8,65.77,187.96,Orthodox
122ac9b816d8b71c,Shana Dobson,Danger,4,5,0,167.64,56.7,175.26,Orthodox
f626118b6da0e020,Bryan Battle,The Butcher,13,2,0,185.42,83.91,195.58,Orthodox
65578a75fa7900e3,Uriah Hall,Prime Time,18,11,0,182.88,83.91,200.66,Orthodox
75e5fec9f72910ef,Gleison Tibau,,33,14,0,177.8,70.31,180.34,Southpaw
07f959e6596307bb,Carlos Vera,Pequeno,12,4,0,167.64,61.23,175.26,Orthodox
21321cdfba797c52,Derrick Noble,The Eraser,27,15,1,175.26,77.11,,Southpaw
d317a5e2b3f88c5f,Warlley Alves,,15,8,0,180.34,83.91,182.88,Orthodox
19c591115a58982c,Viacheslav Borshchev,Slava Claus,8,6,1,180.34,70.31,175.26,Orthodox
36549928f90f1d36,Jose Quinonez,Teco,9,5,0,172.72,61.23,175.26,Southpaw
eb29176b03dfa888,Matt Wiman,,16,10,0,177.8,70.31,172.72,Orthodox
34b96d52db1d26e6,Kevin Borjas,El Gallo Negro,10,3,0,165.1,56.7,172.72,Orthodox
b6c37948cb226e8c,Benardo Sopaj,Lion King,12,3,0,167.64,61.23,167.64,Orthodox
294aa73dbf37d281,Bruno Silva,Bulldog,14,7,2,162.56,56.7,165.1,Orthodox
568bbad0eaced57c,Shanna Young,The Shanimal,9,6,0,170.18,56.7,165.1,Orthodox
af90b10c785ced3e,Mike Rio,The Wolverine,10,5,0,177.8,70.31,177.8,Orthodox
275aca31f61ba28c,Islam Makhachev,,27,1,0,177.8,70.31,177.8,Southpaw
01c9e4013afce141,Michael Aswell,The Texas Kid,10,3,0,172.72,70.31,175.26,Orthodox
2997e7fe3c9d3d4a,Wang Cong,The Joker,8,1,0,167.64,56.7,167.64,Southpaw
9123c54d0a2b72dd,Christian Colombo,,8,3,1,195.58,120.2,,Orthodox
78f485f851891d68,Journey Newson,,10,5,0,165.1,61.23,170.18,Orthodox
bf12aca029bfcc47,Keith Hackney,The Giant Killer,2,2,0,180.34,90.72,,Sideways
eef9b891edbd4604,Mark Hunt,Super Samoan,13,14,1,177.8,120.2,182.88,Orthodox
52ba464d9068d871,Elias Silverio,Xuxu,13,3,0,180.34,70.31,185.42,Orthodox
c575ab451e3c5b1d,Mickael Lebout,Ragnar,16,7,1,180.34,70.31,185.42,Orthodox
66ab58d0b3783607,Andrew Holbrook,,12,3,0,180.34,70.31,177.8,Southpaw
c814b4c899793af6,Rafael Fiziev,Ataman,13,4,0,172.72,70.31,180.34,Switch
814e5233e2acf2ee,Charles Johnson,InnerG,17,7,0,175.26,56.7,177.8,Switch
b27b8881d7444114,Adam Cella,El Naturel,6,8,0,187.96,77.11,,
22edaf53ad59a967,Daniel Roberts,Ninja,15,7,0,177.8,77.11,187.96,Southpaw
2747c60e42d9d75f,David Teymur,,8,2,0,175.26,70.31,185.42,Southpaw
4f11e9ce318ffbcb,Anthony Christodoulou,,12,7,0,175.26,70.31,,Orthodox
3d6749c4267da18f,Joanna Jedrzejczyk,,16,5,0,167.64,52.16,165.1,Orthodox
08af939f41b5a57b,Beneil Dariush,,23,6,1,177.8,70.31,182.88,Southpaw
984d15d5dc7bfcf9,James Bochnovic,,8,3,0,193.04,92.99,205.74,Orthodox
37d752ec41ed84bb,Maria Oliveira,Spider-Girl,13,7,0,167.64,52.16,175.26,Orthodox
51e86de150ee8be6,Thibault Gouti,GT,12,5,0,177.8,70.31,182.88,Orthodox
d2d37e8eeb3abc8d,Frank Trigg,Twinkle Toes,21,9,0,175.26,77.11,180.34,Southpaw
5823ceab56741617,Jonathan Meunier,District,8,1,0,190.5,77.11,,Switch
9fd1f08dd4aec14a,Dave Beneteau,Dangerous,6,5,1,187.96,113.4,,Orthodox
ddbe4fa2ea573393,Jimmy Quinlan,Crash,3,1,1,182.88,83.91,,Orthodox
881bf86d4cba8578,Nassourdine Imavov,The Sniper,16,4,0,190.5,83.91,190.5,Orthodox
1562b12763cc8d67,Alex Andrade,El Toro,10,5,0,180.34,90.72,,Orthodox
32c03df3c9760069,Wendell Oliveira Marques,The Machine,29,10,0,177.8,77.11,,Orthodox
826475cc758e60e6,Rob Wilkinson,Razor,11,2,0,190.5,83.91,203.2,Orthodox
fcffee71cff5530e,Forrest Griffin,,19,7,0,190.5,92.99,195.58,Orthodox
6ac9bc2953c47345,Gerald Meerschaert,GM3,37,19,0,185.42,83.91,195.58,Southpaw
cbd5d3cdd862e90e,Rory MacDonald,Red King,19,4,0,182.88,77.11,193.04,Orthodox
85497ffd934ecf7e,Jacobe Smith,Cobe,11,0,0,177.8,77.11,182.88,Southpaw
3bad7ef643840f67,Joe Lauzon,,28,16,0,177.8,70.31,180.34,Orthodox
ea398c802d9998ee,Thomas Ramirez,,0,1,0,185.42,185.97,,Sideways
40ff198adda94b9f,Mark Eddiva,,6,3,0,172.72,65.77,172.72,Orthodox
7acbb0972e75281a,Marvin Vettori,The Italian Dream,19,8,1,182.88,83.91,187.96,Southpaw
6224e8d0a34264eb,Edward Faaloloto,,2,5,0,,70.31,177.8,Orthodox
29162be25ebef5f0,Luis Gurule,Grim,10,1,0,165.1,56.7,162.56,Orthodox
4604ab1de9058474,Mark Robinson,White Rhino,1,0,0,182.88,120.2,,Orthodox
49ee5024966efc0d,Mounir Lazzez,The Sniper,11,3,0,185.42,77.11,193.04,Orthodox
1fb80f46d3c105d9,Fabio Maldonado,Caipira de Aco,23,11,0,185.42,92.99,190.5,Orthodox
33a331684283900f,Eddie Alvarez,,29,6,0,175.26,70.31,175.26,Orthodox
17923f676f100e16,Tallison Teixeira,Xicao,8,1,0,200.66,117.03,210.82,Orthodox
be5cfd73617a5b1a,Javier Vazquez,Showtime,16,5,0,170.18,65.77,175.26,Southpaw
2d447cc91bdaa545,Joachim Christensen,,14,6,0,190.5,92.99,193.04,Orthodox
3f4c3bc822bea45d,Melissa Martinez,Super Mely,8,2,0,157.48,52.16,167.64,Southpaw
882d62561063a927,Jamie Moyle,,4,3,0,154.94,52.16,165.1,Orthodox
a36556bb1565e32d,Joe Proctor,,11,5,0,177.8,70.31,182.88,Orthodox
62918a2118de08b2,Tom Murphy,,8,0,0,187.96,102.97,,Southpaw
d41937647eae9a34,Reza Nasri,,0,1,0,180.34,92.99,,Orthodox
9f842be1a5337be6,Michihiro Omigawa,,17,14,1,167.64,65.77,172.72,Orthodox
3f11fd1751fa83b1,Yizha,,25,5,0,170.18,65.77,180.34,Orthodox
81b8b3fb019dc69d,Antonio Dos Santos,Junior Alpha,6,4,0,177.8,83.91,,Orthodox
182f2b78582de3d8,Marcus LeVesseur,The Prospect,22,7,0,175.26,70.31,177.8,Southpaw
0d7b51c9d2649a6e,Dricus Du Plessis,Stillknocks,23,2,0,185.42,83.91,193.04,Switch
